iteration,pos_error_m,ori_error_rad,eff_particles,est_x,est_y,est_theta,gt_x,gt_y,gt_theta
342,7.020694936804801,0.13169485335774,409.4382493760074,3.219970022341227,2.208973839150479,-1.3443589871888681,-3.8006010614681527,2.1672718864844622,-1.2126641338311281
343,7.1451412031550525,0.17637455633202093,41.410789002368496,3.264746790452156,2.101467373766864,-1.389019136112403,-3.8803011790839275,2.137968415564607,-1.212644579780382
344,7.165693645503515,0.09459857058390053,53.261302044754835,3.0870180337309625,2.0379610967339414,-1.3072091215431025,-4.0786244220662065,2.0650464596918385,-1.212610550959202
345,7.321304811062748,0.0997038159981478,293.01971139664874,3.242677531422767,2.0722018977491596,-1.3123071675833318,-4.078623783468465,2.0650469650118533,-1.212603351585184
346,7.157748083235741,0.05894566310568372,37.09316520866984,2.7077039943767875,1.8264727023593883,-1.1535964371266614,-4.449313720300829,1.928722664978982,-1.212542100232345
347,7.393812298953088,0.02661944900284996,245.82648277160524,2.939627054771872,1.8676519816583714,-1.2391558743220752,-4.453946906135746,1.9270186115001944,-1.2125364253192252
348,7.297781697320274,0.040314685896648994,76.40655448917053,2.662486385874419,1.76383675371293,-1.2528166272421957,-4.634654422335817,1.8605514211405583,-1.2125019413455467
349,7.321072360670156,0.055763154199319986,121.2907162781805,2.6861532021317696,1.7982149844004087,-1.2682576710150761,-4.634653761608555,1.8605520505782631,-1.2124945168157562
350,7.305595771213096,0.05053136838225569,27.512542607370083,2.392937152553671,1.7593286695726065,-1.2629673948511826,-4.912658543208101,1.75827870112117,-1.212436026468927
351,7.345231681865313,0.04127721652902583,42.5246773564608,2.7105284312943825,1.8322912349597626,-1.2537919954790824,-4.6346489202369945,1.8605425150801405,-1.2125147789500565
352,7.312935623674323,0.028829344024083436,698.1554725024334,2.6809410859048883,1.8182059751254347,-1.2413557025788986,-4.6318660797422595,1.8615510332600411,-1.2125263585548152
353,7.625834289872684,0.11507323147456483,67.65834641251746,3.460777399268877,1.969878981909594,-1.3277356271258762,-4.164793068391936,2.033311302829442,-1.2126623956513114
354,7.408981649763615,0.08756196093735524,35.58138740201685,3.426472568580432,2.0349880330876933,-1.3002878324742668,-3.982220117653365,2.10042324898732,-1.2127258715369116
355,7.517857165889706,0.007141901990555422,78.54882224376748,3.7681434468601216,2.1451421422665375,-1.205655890206963,-3.7496031671900836,2.1859123968140213,-1.2127977921975184
356,7.435122386514435,0.020181640254289812,30.7990307904203,3.9932221401828807,2.2953484516524383,-1.1927053742301388,-3.4418993599804746,2.2989789139830723,-1.2128870144844286
357,7.415027947086361,0.09509408745864523,44.16974447097408,4.169932378629697,2.275933870855859,-1.3080392658434796,-3.2444797363474875,2.371497699532512,-1.2129451783848344
358,7.363425902439989,0.0002568130178632888,390.376662384767,4.117354129165605,2.2182228864440923,-1.2132029339535426,-3.2444765408936393,2.37148803610053,-1.2129461209356793
359,7.385558335944292,0.00840551788861088,679.4154177407405,4.139537415266078,2.220269114768745,-1.2213527255085748,-3.244472885207625,2.3714769721521174,-1.2129472076199639
360,7.099257910788599,0.007916671343833448,408.30406886943376,3.6013004006464158,2.0651572287609143,-1.2208208963500466,-3.4947196790377633,2.2795445245912713,-1.2129042250062132
361,6.99304371866988,0.1952550493831902,46.12647231801075,3.1915906010521957,2.056327291871653,-1.4081104770688007,-3.8005745760925054,2.167172168854243,-1.2128554276856105
362,7.390457604419609,0.08528905116016205,36.59353530548493,3.404343741810365,2.048129391723764,-1.298113914867836,-3.985938368281318,2.099060089563693,-1.212824863707674
363,7.3403497191947915,0.06885678736515866,138.00798499097246,3.354109206449023,2.0323804375518435,-1.2816742478863101,-3.985937642871802,2.099060643448995,-1.2128174605211515
364,7.3244395939292986,0.0679397950075098,626.971538460306,3.5086358879026944,1.5752763533323184,-1.2804400455949603,-3.8155546748944382,1.6356747386799158,-1.2125002505874505
365,7.324741991697205,0.042075995480735484,765.9676996282716,3.5431920376785104,1.5067894349535855,-1.2545211852960887,-3.7814604649179064,1.5429966323097546,-1.2124451898153532
366,7.375770632524531,0.01875491021222131,809.3570106708473,3.5932339258806616,1.403298780025247,-1.3241847428334408,-3.7812221000706403,1.5425494350393247,-1.3054298326212195
367,7.385109907647511,0.005971820071713595,778.5288006194969,3.602368789922118,1.3926432953265329,-1.311402604303488,-3.7812197391194275,1.542539198671226,-1.3054307842317745
368,7.402433255772907,0.05123552090247152,834.1241102584759,3.6191084052251217,1.3560569363689687,-1.3472078695289673,-3.780986929134542,1.5420869032049984,-1.3984433904314388
369,7.405198885848214,0.007906654071725416,790.778984734448,3.621075189360904,1.3265220842578394,-1.3905375166936045,-3.780985748580338,1.5420781325888073,-1.39844417076533
370,7.39813987386569,0.006004055359048133,865.4280940318574,3.613756242210525,1.3178298130061765,-1.404449070455508,-3.7809844891182083,1.5420687697225197,-1.3984450150964598
371,7.392091231008012,0.028057278447567224,892.9918176376719,3.6070387669997173,1.2990981210708594,-1.4144067080549503,-3.781058370439957,1.542066133988684,-1.386349429607383
372,7.02750245275771,0.02966994062047501,126.5019039790944,3.2433927047961775,1.3681188456063567,-1.2532101867875953,-3.7819517638384146,1.54226194923371,-1.2235402461671203
373,7.010691051028585,0.22413824098877955,30.095508945182296,3.2265512422271394,1.407447473899129,-1.2504199898833952,-3.7828370152378503,1.5425965363605865,-1.0262817488946157
374,7.270166389399365,0.015090116782788376,27.699793930829813,3.4814261076350816,1.8365085800435228,-0.9483441577889399,-3.7828116372275336,1.5429624752056355,-0.9332540410061515
375,7.6822211777725995,0.02658456566121914,20.65991249631692,3.883493595363009,2.0416942218291565,-0.7747126405542848,-3.7825782330404523,1.5438338538778376,-0.7481280748930657
376,7.350481553967682,0.09875380029521719,40.53100189043604,3.7227227793619826,1.4984875224243515,-0.8468975870805205,-3.6270946114676965,1.3996776207102584,-0.7481437867853034
377,7.3765172696883425,0.048538216820990354,615.7156085207497,4.036803152582871,1.2132681930855647,-0.796709448824537,-3.339275362907797,1.1328147075964285,-0.7481712320035466
378,7.418406986470464,0.03419890644549295,736.3674009785783,4.28656370585566,0.9816717691758162,-0.782390575089936,-3.1317283053727065,0.9403697951410495,-0.7481916686444431
379,7.572972901510147,0.04352183503190487,331.74913160570446,4.433978141083922,1.2750454344013775,-0.6986826736637121,-3.131615535883054,0.9408136554749656,-0.6551608386318072
380,7.477983366865395,0.011171234448395295,77.12886303528877,4.346367072506893,0.9369569685027671,-0.643983449653866,-3.131615299502205,0.9408143039432066,-0.6551546841022613
381,7.280525609039531,0.013668949042129563,52.14252017116262,4.147393553838356,0.8434993475036505,-0.8548732908411656,-3.1324849991653387,0.9405632305769028,-0.841204341799036
382,6.972250982267042,0.04063312714046985,270.2642615261022,3.8369309767115114,0.7679125700914528,-0.9866717598280343,-3.1331894892020213,0.9402623608573268,-1.0273048869685042
383,7.020547712638597,0.09792328656454163,103.84608096139391,3.8834095668139335,0.7046972038066667,-1.2182701152631001,-3.133194929914341,0.9399662453901075,-1.1203468286985585
384,7.018999694617744,0.10622644892627962,250.08376341878437,3.8853247887292084,0.8938770072291036,-1.099048400676233,-3.133521472774632,0.940286816725981,-0.9928219517499535
385,7.332671546154898,0.06985473319406932,30.972547372968904,4.195395970294691,1.1894921040031652,-0.5554360891545563,-3.1330984866025777,0.9420229159904818,-0.6252908223486257
386,7.375099941737609,0.2694007653025145,28.302189772707937,4.242959619557137,0.8746632961676702,-0.5523214853423922,-3.1318342652422304,0.9418518915090576,-0.2829207200398778
387,7.27843171166166,0.18168773872600338,449.5601530866344,4.287249940015597,0.8857962301335658,-0.46469950793201253,-2.99116378878128,0.9019756548207984,-0.2830117692060091
388,7.283424474028651,0.10445647614521142,385.18454327335803,4.617916316730054,0.7396863850340512,-0.3876829261652498,-2.6651734387279418,0.8095124748739356,-0.2832264500200384
389,7.325891649125597,0.0805330183680355,796.6757981911798,4.763585510223767,0.676290650851455,-0.36382836192908957,-2.561570437272184,0.7801116486932457,-0.28329534356105407
390,7.3155197932456115,0.069778156931732,343.7864427737133,4.746523178805111,1.1077886978193505,-0.4461032400664406,-2.561677312871919,0.7806260183769308,-0.3763250831347086
391,7.329873979977571,0.02623704127845472,87.77560595147618,4.768087047347348,0.7405327508350368,-0.40255532923324083,-2.561677276064887,0.7806267102981322,-0.3763182879547861
392,7.342587006027232,0.012750005909911377,807.104195328921,5.148825971143005,0.5867217819485966,-0.3892964897293979,-2.1935854887291337,0.6374947572232006,-0.3765464838194865
393,7.359935369112016,0.009337612326643985,917.1605834080542,5.166103462276628,0.5761923612765968,-0.38588505521309163,-2.1935766347261194,0.6374908709455795,-0.37654744288644765
394,7.380524617984623,0.0026834695111072615,941.8770431523163,5.186653757333579,0.5707606177750018,-0.37923170875893386,-2.1935692165855367,0.6374876131632443,-0.3765482392478266
395,7.407171321824362,0.004522394503067961,937.7803488748352,5.2132785323045985,0.5671182615584914,-0.37202699506944475,-2.1935585661587993,0.6374829379492544,-0.3765493895725127
396,7.4341869745473,0.007816689144321987,949.425574277379,5.24021919653351,0.5581663123690735,-0.36873419719058453,-2.1935447094904617,0.6374768540641653,-0.3765508863349065
397,7.169216833296949,0.1682007710021513,359.194343894732,4.9666544341464975,0.9899638123788945,-0.39446285642666096,-2.193926304420547,0.6381776709648549,-0.5626636274288123
398,7.375203380186393,0.039620034989615305,34.20028632282153,5.181283409753216,0.6427299397347794,-0.6022846148869596,-2.193918562241485,0.6381723747834983,-0.5626645798973443
399,7.419924088598473,0.0882797832204591,189.33525306222433,5.226798545450351,0.611172756442099,-0.4239232540943283,-2.193076918560746,0.6380349814056662,-0.3356434708738692
400,7.509777525899378,0.09144082935281239,438.95168068338427,5.317282853022828,0.5459528593485115,-0.1889694786464898,-2.1919371172597515,0.6374620196150133,-0.09752864929367741
401,7.442798296869072,0.003375311896973668,453.19653600601737,5.357821469141522,0.5447287411517876,-0.1009629609815932,-2.0845120099597034,0.6279085086810189,-0.09758764908461953
402,7.393629499077069,0.009023250572865793,603.2813323448102,5.7275225120932785,0.5125989981803397,-0.08880419451569696,-1.6656954730887814,0.590605364607364,-0.09782744508856275
403,7.350098115583645,0.011324230987273186,690.9986007449113,5.972582487930278,0.4747986215611839,-0.1093170423994125,-1.3769642210877142,0.5648290645738038,-0.09799281141213932
404,7.284533014162563,0.02705571689516946,721.4747059521939,6.12779929710511,0.4597462334586234,-0.12517312455654586,-1.1562336671765643,0.5450985016314668,-0.0981174076613764
405,7.360965803618203,0.018308336334877384,783.4684053865632,6.5479148129116815,0.41090918993555314,-0.11662359926578328,-0.8123250006933938,0.5142893053316645,-0.0983152629309059
406,7.283254336957374,0.022208412769311153,818.881425524148,6.671237845972353,0.394313700503236,-0.12063324436808559,-0.6113030979804702,0.49625062442741213,-0.09842483159877444
407,7.249053480033078,0.017242084896747667,668.3102554683695,7.146258723387673,0.3345692713853036,-0.11595898251686194,-0.10186883142926285,0.45042826103716477,-0.09871689762011428
408,7.164021753445528,0.023726305387309785,274.57660821920285,7.2344773775094735,0.30945265581543924,-0.12254265753877062,0.07155220597495406,0.43479487072292455,-0.09881635215146084
409,6.946821663777635,0.03389683692261796,51.124192185416184,7.229644734886375,0.3261899450834388,-0.1328347009717251,0.2833994254188702,0.4156736253327086,-0.09893786404910714
410,6.729657127239019,0.026948086295019907,1.0000011558271287,7.387026669805773,0.4597425796846681,-0.07220459442978647,0.6578207552246262,0.38181434754103016,-0.09915268072480637
411,6.734962083380863,0.027587007548707604,999.9999999999995,7.790264281663233,0.4340140486096104,-0.07179412924877472,1.0558808839196565,0.34572748806051223,-0.09938113679748233
412,6.776102856984344,0.027166332085230675,999.9999999999995,8.130858094481201,0.4125400710900909,-0.07238744249973765,1.3554076488828775,0.318512481134478,-0.09955377458496832
413,6.795625754407676,0.03567235751519347,999.9999999999995,8.156691123330141,0.6173148961088558,-0.06385337862503632,1.3641050719030088,0.4140807259345244,-0.09952573614022979
414,5.250094728280285,1.585482978161298,2.381530553071129,6.630769409564189,0.35211279453593963,1.4621716468596209,1.3949829669688731,0.7394562899654068,-0.12331133130167717
415,5.162380954742089,1.6129047308075717,58.921210185116784,6.515771491996841,0.04048781844211295,1.4063245694006483,1.4012953824502965,0.7421367668212048,-0.20658016140692342
416,4.92258159198538,1.5717643632017968,31.461789302013354,6.586058321869058,0.04209214698489904,1.3674551700996949,1.7053889939137326,0.6830885907421441,-0.20430919310210194
417,4.7795804336376895,1.549750296292808,241.19434822146457,6.526039256273592,0.058890056425666464,1.345850604848745,1.7853790399809495,0.667601675562709,-0.20389969144406292
418,4.669982411375395,1.662917078748881,57.27780867259685,6.611231392537434,0.04892198431242347,1.4599947067794552,1.9775627020449502,0.6301708030684054,-0.20292237196942572
419,4.495818107300293,1.5757964100277126,61.79880663941736,6.431593119416347,0.01862294840257498,1.3727223592635809,1.977567335875175,0.630206772158269,-0.20307405076413176
420,4.102583206778744,1.786924166410658,36.154989070805044,5.999883789925474,-0.06418440100227331,1.5836470968480008,1.9571975986495018,0.6342977586908258,-0.20327706956265723
421,4.807087948818668,0.39496418351231033,25.324308799029517,6.394748568484707,-0.6894094251640976,0.19160793069059093,1.7835315198028352,0.6688143699533798,-0.20335625282171937
422,4.605874391959334,2.626598114473472,56.473457388049745,6.212730444315587,-0.16517546966361207,-2.8299136111849483,1.6865715465593905,0.6880329144777895,-0.2033154967114763
423,4.509209332892863,2.217052138067171,94.24681883172197,5.997833386771321,-0.6333726238229124,2.0137353680355927,1.686584752953901,0.6880296711862662,-0.20331677003157828
424,4.806343778051124,1.8525253609258552,677.2926503019088,6.4147858372775115,-0.6167284768409822,1.6491481643884007,1.7835520915418217,0.6688120729549852,-0.20337719653745445
425,4.962081852368314,1.7226235377251906,133.3469130015327,6.554399488941701,-0.6954957765874786,1.5192456918183188,1.7835584058201008,0.6688105193747117,-0.20337784590687172
426,5.06188108598441,1.6704076981136722,318.3833958109003,6.693598190252464,-0.6707906933755376,1.4670139427750206,1.8107193363986034,0.6634260158713228,-0.2033937553386516
427,4.965108167427715,1.6366927653746959,708.7381689267999,6.8830655676945085,-0.13627622099451148,1.4331907301325488,1.97749964024986,0.6303540978368848,-0.20350203524214702
428,4.674878625150593,1.651061466041487,641.9442043974274,6.927872577179201,0.1937480480740513,1.4473748300297247,2.2683728409835173,0.572631101643688,-0.20368663601176243
429,4.41523902764845,1.658539428694089,718.9392236170088,6.950506598641923,0.4408532486369481,1.4546860552529237,2.535967701762606,0.5194789391558373,-0.2038533734411654
430,4.399442583101261,1.6483030162062597,800.4734203339611,6.958591383958725,0.4860335430770333,1.4444336073706128,2.5592431982804853,0.5148533830190845,-0.20386940883564694
431,4.054119834090891,1.7140386062023345,215.67660815183544,6.609819812368563,0.348673661658533,1.4171516778815227,2.559128189389321,0.5153620076667049,-0.29688692832081176
432,4.270292008547583,1.6354189500497194,136.01175239741718,6.827823615936352,0.3981651735875422,1.3385308142203927,2.5591400129406,0.515357902801236,-0.29688813582932666
433,4.250330308681065,1.609819034244502,707.3342994879474,6.80716676427782,0.37508174324233856,1.3129296931601244,2.5591517601141027,0.5153538263266387,-0.2968893410843776
434,4.240171264914004,1.5162061559077524,618.6960487792786,6.798425489384803,0.3917752911914787,1.4053647786272536,2.560042258192586,0.5149010047977368,-0.11084137728049888
435,4.215817815239366,1.532194835253879,383.54213567020633,6.772978267594167,0.3540154768053059,1.4622920972838132,2.5602272326991793,0.514790379326915,-0.0699027379700658
436,4.324550042056968,1.636782493610526,105.51997802150818,6.883717155324597,0.40933051348795646,1.7120403711992411,2.560439167456114,0.5142138099024469,0.07525787758871512
437,4.431438379497274,1.5128416456489566,437.31748225328937,6.985567964436864,0.2794476638937418,1.6811546590524398,2.560326424955213,0.5137197888413977,0.16831301340348323
438,4.504655736650793,1.594427449329148,48.09280660285964,7.056789424803041,0.24333621192063587,1.8473882217917754,2.5602283073741763,0.5132647635186143,0.2529607724626275
439,4.386900519344169,1.6934386118964495,19.524240998586624,6.940939422244579,0.28720538788308586,2.2330442783959388,2.5597955028682113,0.5118698584466816,0.5396056664994894
440,4.267298738485976,1.5550284312311953,23.234376652742647,6.814844350052928,0.19352025623281074,2.1885900807243055,2.5594384466273925,0.5118897280342176,0.6335616494931103
441,4.304596650463799,1.4725136317664618,43.61074173327627,6.7779210658181395,-0.3356563884029955,2.484791367922572,2.55768394849927,0.5123713215147182,1.0122777361561102
442,4.176463085464096,1.3577051450754938,56.959476890041756,6.717540373496301,0.13645046932195037,2.6397708685592765,2.5581334531738635,0.5135154178627708,1.2820657234837827
443,4.115967163116773,1.4986568011999226,275.0184164698768,6.688775512883335,0.24334283313519145,2.7806510969276275,2.590586594763826,0.6254858420441384,1.2819942957277048
444,3.6799149785207748,1.525275818120537,648.9280205535099,6.319060418943953,0.35749233298548144,2.8070432944583845,2.690459803186688,0.9698907494331018,1.2817674763378475
445,3.280262513228017,1.5318580796449273,599.1845101071998,5.948690438523213,0.42817520961116634,2.8133587671207487,2.8080425251111976,1.3749871443002777,1.2815006874758215
446,2.9427426335426063,1.5256422927456252,668.7236721016847,5.593806138308141,0.5270730691195858,2.80689682970788,2.9166349078133815,1.748747497877285,1.2812545369622546
447,2.641378260788294,1.563953458212653,618.800193727267,5.213761534549819,0.6208825253200152,2.844988100403659,3.0137300628634094,2.082641958384951,1.281034642191006
448,2.6108766465391566,1.5606314816964604,790.5137087794368,5.167937642365845,0.6327627148899286,2.84163587066436,3.0264268939569425,2.126284920246345,1.2810043889678995
449,2.4682632085379734,1.5548284232967686,643.9724118399688,4.856078093842559,0.716970269945564,2.8356014722465113,3.129690520221154,2.4810307032266263,1.2807730489497426
450,2.4271859278798775,1.566554227007389,783.5175574561059,4.606049143478977,0.7714449600934382,2.8471455150231066,3.2100884760602604,2.7570243071652176,1.2805912880157175
451,2.396414969767379,1.5773183109826394,855.6297370549448,4.270152143699577,0.8575155329189271,2.8577204997970718,3.294417285258677,3.0462928613259312,1.2804021888144324
452,2.565751279688693,1.609075925091007,713.685761609571,3.884717120831905,0.9319804296812433,2.8892088247816723,3.413388631700637,3.454068668533604,1.2801328996906653
453,2.5206203326536576,1.5809114777549886,754.8900093428858,3.8256119162534934,0.9673926825750581,2.86104365419382,3.413391632592568,3.4540774834948573,1.2801321764388314
454,2.5127322956728837,1.5668207918617194,865.4096728315062,3.809223421117343,0.9817693203451799,2.8469475849338197,3.4161627809036634,3.4635684505796016,1.2801267930721003
455,2.589885177431396,1.5342902155965852,732.9119572852499,3.6225585685132264,1.0584243548364187,2.814297924146007,3.4687680738299185,3.6437393677553316,1.280007708549422
456,2.704669757570674,1.5082777614302132,506.6117021868167,4.093303062340792,0.8441762256153634,2.7883640964854193,3.4158920176025904,3.4626400451064994,1.280086335055206
457,2.7352897205210387,1.899303082879933,8.9621216933331,4.843908084443348,0.7930365790152117,-3.1035976455199346,3.2946874604313607,3.0473048224423267,1.280284578779719
458,2.6100219644606995,1.638150433611095,10.618937951242698,4.645045033865526,0.6816599780213388,2.918511155283292,3.2476689111942054,2.8860997315086854,1.280360721672197
459,2.6679847367602583,1.5635630835588608,28.99987512149034,5.288325708613793,1.045053497514121,2.8440110435632087,3.192099765866383,2.6955017252808804,1.280447960004348
460,2.405697629558752,1.8579115810816895,27.29224059291836,5.203903072015796,1.2193246068471424,3.138501898313529,3.1039199271492777,2.3929735646454806,1.2805903172318396
461,2.405074411410025,2.0925305006646373,14.048303111958713,5.4447080184150725,1.959636547934084,-2.9099833690286014,3.0539123283676703,2.221321268294377,1.2806714374863482
462,3.064791701187239,2.593416486060151,5.648103267526977,6.022358125256846,1.668799168069569,-2.408960120305002,2.968569192991702,1.9282627085547068,1.2808087008144335
463,3.591545561873279,2.5643242621685767,15.423311785097818,6.4152599606372025,2.3299908172332486,-2.4379240291286512,2.8882366976774665,1.6522693216670354,1.2809370158823588
464,3.6401371852472666,2.9271249626963836,24.577558086566828,6.404085188679358,2.595374610647815,-2.0751244748782924,2.8882399415460345,1.6522781544833804,1.2809358696049105
465,3.929165154227997,2.8115706910716995,563.0880639596029,6.571566844579489,2.794465557055658,-2.1906274120173763,2.852090749869651,1.5280389345932388,1.2809872040905106
466,4.534907427932768,2.4330616944926993,12.798903901341086,6.65496385549257,3.625247837568117,-1.1519532578776621,2.7778754124802307,1.2728935732235742,1.281108436615037
467,4.2636778014722045,3.070116571489641,34.81004480004246,6.606035541991725,3.3270911878931875,-1.9320328786250196,2.8104360438285405,1.384831461618086,1.281035857064926
468,3.8736761929528982,3.033803677653957,608.7064662194884,6.489280614539236,3.0717108637847947,-1.9685195159260442,2.8868944496434543,1.647568607260708,1.280862113599585
469,3.9740542974851096,3.127965989556653,560.9263931496172,6.544168697300997,3.2024066175128616,-1.8471048488771016,2.8868986120691185,1.6475808771072444,1.2808611406795516
470,3.7278098290717563,3.086416560368166,789.7583185672611,6.508815002224282,3.045890126491023,-1.8057213414806725,2.9609193764835235,1.901773545642032,1.2806952188874936
471,3.610117025009092,3.0995340198809,613.3609620396429,6.487648639354323,2.9495027285688735,-1.8189224126664958,2.99739341536284,2.0269717504111453,1.280611607214404
472,3.3769090297181616,3.1085104853932815,783.4856479224422,6.431670380234042,2.7166141318868897,-1.8280833549250743,3.0794955370842296,2.3086454860995147,1.280427130468207
473,3.3682740033883616,3.1139287486926257,820.658471851498,6.429625718234318,2.657827867579001,-1.833502466129838,3.079499055898451,2.308655835182066,1.280426282562788
474,3.3286248037069743,3.119772239845335,648.1996981609597,6.397434853524681,2.5786413968487305,-1.7899776385068034,3.0797412590619433,2.309100496215421,1.3734354288274484
475,3.203874006895765,3.068202418794566,417.0251373047752,6.279438467927811,2.4832129757719654,-1.6554732858381753,3.080258054131887,2.3098540070196516,1.5595096025468453
476,2.8938571766286207,2.9726553345986306,64.06125298734655,5.969901834844592,2.481673203935805,-1.5649293648472415,3.081152649152867,2.30980842892251,1.7456006077337147
477,3.2054394947427296,3.056302619827368,171.06140912567056,6.256568241447382,2.7499262400280284,-1.4180060789999769,3.081498026404365,2.309731414975283,1.8088766083522418
478,3.334508505836833,3.002929796690845,33.19764793178928,6.380657889902419,2.7241957099668954,-1.0740246675093867,3.067170096269781,2.3503700595017345,1.9289051291814583
479,3.58231471358152,3.071318227275907,383.4659301468718,6.5959908263997775,2.543627342054873,-1.1423204751337168,3.014006777093149,2.494955197500333,1.9289977521421902
480,3.749487669225111,3.0777180178101258,876.9601000806932,6.684131641485805,2.3752770014398314,-1.1486048623934981,2.9468466989226836,2.677533580792747,1.9291131554166279
481,3.490666746405073,3.1153880820116395,673.013540989315,6.464675932225551,2.8088786324671804,-1.2387262804838282,2.9812634813912706,2.583951906996653,1.929070944684119
482,3.441861593935105,3.100648746369755,10.761782086674511,6.517247602777671,2.667306473034612,-1.1717289807302504,3.0991793241113363,2.2633009357205,1.9289197656395043
483,1.978504764096144,2.524808386919561,8.453856758364916,4.440723477387515,3.4342141989754382,-0.5960834097439062,3.2493889890016394,1.8545929664220444,1.928724977175655
484,2.4519609826092936,2.258556694014916,6.97214713373442,4.900300082540529,3.59706963648263,-0.3298817496602923,3.2878629665261463,1.74986655962899,1.9286749443546238
485,2.8371816083916928,2.695253557409342,475.18822350762935,5.307929506242426,3.683348021437728,-0.7666208828628439,3.3218961750793463,1.6572011643453428,1.9286326745464981
486,3.4268422792291955,2.7262193900600704,19.77235447956117,5.796417366070377,3.888435907872427,-0.7976900341338695,3.403239307025539,1.435693201345888,1.928529355926201
487,3.347238589781395,3.0363726854512576,16.413523189842184,5.913841522853123,3.61627567210972,-1.1078710212541605,3.423994819457536,1.379163790573199,1.928501664197097
488,3.533272166761204,2.8898363994534217,138.89761309718094,5.277444218516998,4.121287821344091,-1.4650065621988813,3.5485129551120886,1.0399230440367182,1.9283423455272837
489,2.8117447766665022,2.204979307350564,17.197405444964794,4.8796109666535346,3.4658994630422315,-0.27666460233328105,3.5716325503769775,0.9769034502559458,1.9283147050172829
490,2.5056069720915657,2.4354994820856617,4.455809257942436,5.6923220844610904,2.1886370274334994,-1.9194959772162061,3.6695733438780924,0.7099369797349271,1.928189847877719
491,0.9295007155490445,0.689620781328304,3.4586487736436364,2.864505745078243,0.2182718951734828,1.2384464059026858,3.7640818004715046,0.4522259521361376,1.9280671872309898
492,0.35102003730799086,0.1620808466571666,15.324340292094831,3.485083950581019,0.20872545634566783,2.090117228778822,3.7888815272760743,0.38457226179266873,1.9280363821216553
493,0.20467588891628574,0.015606008524018835,27.80350788737062,3.611783901451835,0.2745472262445863,1.9124174092502617,3.798394112570053,0.358623671281742,1.9280234177742805
494,0.2090996120159224,0.009907663877409156,694.9655653222842,3.532545645734384,0.5029362747249991,1.9182882139875135,3.6991276094783254,0.629320993344069,1.9281958778649226
495,0.20069372494143717,0.014219830529012434,747.2125868156222,3.516056237935227,0.5501985795831388,1.9139799948122305,3.6943643213776234,0.6423082892231579,1.928199825341243
496,0.23603246685997534,0.012968721321140906,734.0732069931931,3.3950912681786694,0.8498926961848794,1.9154773034378734,3.55421091400758,1.0242264672198895,1.9284460247590143
497,0.2236560973867018,0.014124552328524498,708.8059438495841,3.236470418123287,1.2887434518022307,1.9145896625860028,3.4017030721431962,1.4394757308395583,1.9287142149145273
498,0.21070931225329734,0.0239890890204566,808.8597533008112,3.1321343014553307,1.606614064101569,1.9049244322337457,3.288269418479824,1.7481069596900238,1.9289135212542023
499,0.20972200653279807,0.021010958985648642,886.8824138189065,3.100211597942779,1.6984036034987258,1.9079599633464148,3.2541920336786125,1.84078810207475,1.9289709223320635
500,0.20317767615301255,0.020407331316770305,939.0307578397233,3.0383348996099286,1.8866078942410185,1.908674936631985,3.1860251682540763,2.0261383663062915,1.9290822679487554
501,0.20255862368961014,0.01758205840791649,943.0237205166219,2.9542468772183836,2.132110212472189,1.9116535385575786,3.0925941608030683,2.280062992627778,1.929235596965495
502,0.19589460271694042,0.01616104890761494,941.3026637994695,2.9374660301908255,2.1765863671247123,1.913092883329733,3.082020024139881,2.3087939244238482,1.9292539322373479
503,0.18602799207478807,0.016392526593478784,932.2084145738756,2.899169060079032,2.2916580257823167,1.9129206594854222,3.046551872709426,2.4051689079766314,1.929313186078901
504,0.178087813255538,0.014195261463574084,949.6957801372347,2.89033426253825,2.3196681212689225,1.9151165510031296,3.0465472520870103,2.4051828634270924,1.9293118124667037
505,0.17244430777473627,0.013625922855147632,953.6337768936025,2.888207036276562,2.336880751329259,1.9156851570850877,3.046544779864539,2.405190327812912,1.9293110799402353
506,0.1701003942474452,0.010920337154212811,957.155462248853,2.8840545724931212,2.3548796472099176,1.9183895231193366,3.0465406414863456,2.4052028178797533,1.9293098602735494
507,0.1681879109574592,0.011966699749072385,959.7582737691035,2.8846136061663303,2.359739567130241,1.9173425662168573,3.0465386485135824,2.405208832058045,1.9293092659659297
508,0.16846773749214713,0.01158082841747854,937.5887789901908,2.879871954831116,2.3806195799860586,1.917726772148526,3.046533022073235,2.405225823938375,1.9293076005660046
509,0.16838050549207922,0.011345366665476808,951.3855224568562,2.879173234477059,2.3866988785679624,1.9179615024606524,3.0465305466720443,2.4052332974862427,1.9293068691261293
510,0.16742837369603245,0.012611448926791669,950.5708873883004,2.879471090727574,2.3940965752486845,1.9166947190655304,3.046528193190519,2.4052404002286174,1.929306167992322
511,0.16878740850331447,0.01565229384169431,947.1183038067605,2.877738443462139,2.4058763947091233,1.9136528343260066,3.04652469325969,2.405250976014585,1.929305128167701
512,0.17348407627241547,0.017051304911736676,931.8309083416294,2.8739703766281477,2.423250492688882,1.9122523583303508,3.0465197341109493,2.40526594508919,1.9293036632420875
513,0.1752385526534403,0.018266392922626103,934.8219484608546,2.8733606665589915,2.432216758989357,1.911036189436531,3.0465160823494015,2.405276968371708,1.9293025823591572
